cost_model,pair,interval,strategy,trades_full,net_full,trades_recent,net_recent,score,keep
maker_optimistic,HYPEUSD,3,ema_fast_bounce,308,-0.18614748130905245,134,-0.1455753259788103,-0.4172866598033033,False
maker_optimistic,HYPEUSD,3,red_streak_reversal,81,-0.02256995909207493,37,-0.04930468813008804,-0.10073080958522145,False
maker_optimistic,HYPEUSD,3,bb_squeeze_breakout,52,0.07599346755245184,37,0.03522675345863957,0.14065175725217993,True
maker_optimistic,HYPEUSD,3,atr_squeeze_expand,5,0.034556989832894014,1,0.002699367944821951,0.06375214670596174,False
maker_optimistic,HYPEUSD,3,quiet_then_burst,45,-0.023926170015726167,14,-0.031018298887429352,-0.0739279301511597,False
maker_optimistic,HYPEUSD,3,higher_low_structure,289,-0.15478795215077001,134,-0.08659666937147725,-0.2963044667900328,False
maker_optimistic,HYPEUSD,3,vwap_reclaim_trend,19,-0.02004646845183622,10,-0.023034624732829134,-0.06204288078113398,False
maker_optimistic,HYPEUSD,3,momentum_accel,172,-0.2023976046736815,63,-0.12476039013120832,-0.40434015168887827,False
maker_optimistic,HYPEUSD,3,volume_spike_trend,133,-0.16987964391441257,44,-0.08463395222977332,-0.31289930056764476,False
maker_optimistic,HYPEUSD,3,volume_climax_reversal,62,-0.07119070549343609,36,-0.0626830796991189,-0.18015933518413732,False
maker_optimistic,HYPEUSD,3,triple_confluence,30,0.06393079930750689,12,0.001778001230418269,0.0829188289215321,True
maker_optimistic,HYPEUSD,3,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,HYPEUSD,3,breakout_asymmetric,1,-0.007615205932516522,0,0.0,-0.007615205932516522,False
maker_optimistic,HYPEUSD,3,breakout_scalp,168,-0.08982348287869546,65,-0.037497672273690275,-0.1561076237811809,False
maker_optimistic,HYPEUSD,5,momentum_breakout,9,-0.01743236894345035,4,-0.020464729649831814,-0.05426809414884914,False
maker_optimistic,HYPEUSD,5,momentum_breakout_trail,47,-0.17413630241461409,14,-0.036033602946578314,-0.2511601241463752,False
maker_optimistic,HYPEUSD,5,macd_trend_long,0,0.0,0,0.0,0.0,False
maker_optimistic,HYPEUSD,5,rsi_momentum_thrust,164,-0.2140473887495853,73,-0.08650932286031832,-0.36291838673859256,False
maker_optimistic,HYPEUSD,5,rsi_oversold_trend,0,0.0,0,0.0,0.0,False
maker_optimistic,HYPEUSD,5,bb_lower_bounce,37,0.03100953926080352,23,-0.018672129288415995,0.010015522806189017,False
maker_optimistic,HYPEUSD,5,deep_vwap_pullback,55,-0.10837800682648391,17,-0.035859668258511945,-0.1783370412415027,False
maker_optimistic,HYPEUSD,5,ema_fast_bounce,263,0.01952394127902035,114,0.015482674492359738,0.04404157247403689,True
maker_optimistic,HYPEUSD,5,red_streak_reversal,37,-0.0022190263446969505,17,-0.022971452405681658,-0.03735560242713629,False
maker_optimistic,HYPEUSD,5,bb_squeeze_breakout,32,-0.00450136225704445,19,-0.03550071760489071,-0.05860526966077388,False
maker_optimistic,HYPEUSD,5,atr_squeeze_expand,12,-0.011907356251691037,6,-0.019177005929781443,-0.04543442713587369,False
maker_optimistic,HYPEUSD,5,quiet_then_burst,40,-0.06446368947547976,16,-0.0053869932812083965,-0.08340766326861465,False
maker_optimistic,HYPEUSD,5,higher_low_structure,232,-0.3785664172704375,113,-0.15760216245178438,-0.6416450977009757,False
maker_optimistic,HYPEUSD,5,vwap_reclaim_trend,16,-0.01926674842179088,8,-0.02471799243426087,-0.06163451886688056,False
maker_optimistic,HYPEUSD,5,momentum_accel,174,-0.2779810701213675,72,-0.12124095702462268,-0.4789027429558818,False
maker_optimistic,HYPEUSD,5,volume_spike_trend,120,-0.2761588714952663,44,-0.07762539177276084,-0.4177461748145926,False
maker_optimistic,HYPEUSD,5,volume_climax_reversal,45,-0.0553741800587606,26,-0.02810624036044662,-0.10957932962994502,False
maker_optimistic,HYPEUSD,5,triple_confluence,23,-0.064462983121368,11,-0.027493325702068305,-0.12160130318030904,False
maker_optimistic,HYPEUSD,5,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,HYPEUSD,5,breakout_asymmetric,1,-0.010297000000000112,0,0.0,-0.010297000000000112,False
maker_optimistic,HYPEUSD,5,breakout_scalp,168,-0.0845286624486884,73,-0.005537353697719349,-0.10153359102065054,False
